,AExpo,CExpo,DExpo,EExpo,FExpo,GExpo,HExpo,IExpo,KExpo,LExpo,MExpo,NExpo,PExpo,QExpo,RExpo,SExpo,TExpo,VExpo,WExpo,XExpo,YExpo
O00294,0.06273125896384281,0.0033163248765576076,0.05780268743393936,0.15673902468386464,0.015875680028109747,0.035401587768115764,0.005562093669864862,0.009226426690585108,0.16180701228467256,0.053959715417550895,0.013488758620976466,0.02350103185578891,0.09539510401694933,0.03100907698901586,0.1507679753488856,0.04375635812641379,0.03635491039115644,0.026402748672216043,0.0060746571118286035,0.0,0.010827567049665076
O00299,0.05943919523449275,0.0053778298883717015,0.06177680553610212,0.17661710745994802,0.01828674276316473,0.02908665667936273,0.0105243452029985,0.006644335702258793,0.14871147301079896,0.0557220531753971,0.014415510523301605,0.06680195621618625,0.06641748861624264,0.051102058701440585,0.06965913888941569,0.03565829215423951,0.0677356744330848,0.029958517115836306,0.004029771928728071,0.0,0.02203504676862876
O00391,0.08141039454284939,0.004744741805281749,0.04117025849644928,0.0980719775406531,0.018662717143918185,0.041848046981117305,0.03225253298169716,0.011930057657327856,0.07849860497498289,0.09370918383051603,0.02068282672537313,0.04608621844489168,0.08596797633276232,0.05424035668544234,0.1283424811670345,0.053811111453126864,0.03654584441496908,0.03372371707094384,0.022613039309327922,0.0,0.01568791244133547
O00443,0.033335566002725865,0.004818221615201968,0.06543940816980541,0.09993669012837972,0.03190743139599794,0.024050130166477265,0.02446946027352581,0.03219249043496503,0.1326851739244678,0.06848307360166518,0.011867174728213638,0.05539995439931749,0.05360623875067285,0.07629831960029815,0.07617102589235648,0.07702554126299645,0.05799096855216305,0.03695750646446972,0.008831671890600922,0.0,0.028533952745703715
O14556,0.04166979202801107,0.004823919373710813,0.05272393457811223,0.09444563367448261,0.018756475688163722,0.02715776782776485,0.021293706524603617,0.029071083075332498,0.11858260110320996,0.03390745555666828,0.026736410629190906,0.03589021571125547,0.15062493862515344,0.0560999074967902,0.09894370182358499,0.040358148753079116,0.04768537866810302,0.06280309158256543,0.005967527676469711,0.0,0.032458309603748035
O14734,0.02482999039887201,0.00742701674675488,0.07041422293553778,0.0985635940630278,0.017972792366525128,0.035168013305841614,0.04797485244758211,0.009805566175247755,0.0752480166701366,0.06802406971613721,0.03216531462355618,0.020112046275697845,0.09991029343222527,0.10581086614067016,0.11115941692824201,0.06067373081577424,0.02832444787869387,0.039510669902896124,0.02219838697015762,0.0,0.024706692206423735
O14791,0.05413844023486345,0.0022134058580795895,0.05531373503168501,0.13318670426660648,0.015782665231607512,0.03435601602229842,0.018497375747135666,0.035440632184732195,0.1131946871983255,0.07905403727860848,0.028095412311541997,0.054617390417059854,0.03661641057733488,0.06406664643003253,0.09962231005392536,0.05340179663888676,0.031982338417448415,0.04853946902563766,0.026754710868701338,0.0,0.01512581620548816
O15217,0.029180358735408696,0.0,0.0637478095696235,0.11409087512959155,0.03299946421965276,0.035729879573402776,0.03256520045008491,0.023419102572821843,0.16157891903925867,0.0630095430498881,0.04380184971554787,0.07114813833597337,0.06785443355186088,0.07746432182049794,0.09071246020217459,0.02354505151992929,0.01556332630789201,0.02279501142293282,0.00038915780378855725,0.0,0.030405096979669574
O43866,0.027975710915927002,0.02090021721157317,0.08019667142337081,0.101449873798197,0.033131740970044,0.05551832733523324,0.030592305610488587,0.023032367367555324,0.09655920784178378,0.06417287720736115,0.009657981862906123,0.03657400565510192,0.05584938004543743,0.08632218367670653,0.11015548347706444,0.06255737301197443,0.0356353124706165,0.023036894713941252,0.029797297346189272,0.0,0.016884788058527934
O60307,0.04970183151136939,0.0060864405291546665,0.0542255423035095,0.1005795129787876,0.02441811974457545,0.045482786433569074,0.029315578650620917,0.020610726666390262,0.056586544008013696,0.0788573733880205,0.01387986287967429,0.020318187416925315,0.10059142690393148,0.03581644679931384,0.1527672542666201,0.11521943771094946,0.045599647524195985,0.030846698640153374,0.005336643015627267,0.0,0.013759938628598591
O60641,0.13522788775440198,0.0019455316088536913,0.057641922694576034,0.05275738694119662,0.04690130696584125,0.04056563152197126,0.006076643688590068,0.016973710833466084,0.06171458664459673,0.06643095569288497,0.03082643740729392,0.02798428111344998,0.12972728110186565,0.0429667502248936,0.019730355357261448,0.10300983409237933,0.09394053291470582,0.05112968023299879,0.007762734203520026,0.0,0.006686549005252367
O60664,0.059285476333093896,0.001282515852363161,0.06860800559408559,0.12947382087540166,0.009836858218773371,0.029466360853420314,0.020762581830287074,0.013996930585750736,0.09332769633952315,0.04891963069226034,0.023756604976889254,0.013896520578892794,0.051186945871337264,0.14284305901192013,0.07228083376788126,0.09012449722192101,0.05888562086513878,0.052630791810496604,0.007680564495416393,0.0,0.011754684225147041
O60812,0.04522013860323028,0.0007657859186405559,0.10238154653415435,0.1318708018642285,0.017138641558266502,0.04223201603152385,0.01162809044683036,0.023006947150249434,0.15850825458338186,0.0545676986247103,0.03454768509486749,0.0493624610554071,0.029457466523355402,0.05947651356664256,0.06462643592631392,0.09090405424243705,0.019735787042186877,0.04718259121320369,0.0,0.0,0.017387084020369897
O60814,0.05934071040739418,0.0,0.028564220424447277,0.06335214352528427,0.015058926633903388,0.026484102010352693,0.023784619829111488,0.02885820915368976,0.2573386137913843,0.034549332282901635,0.026974746121869703,0.019070878905701326,0.05437508391636184,0.028473073037864942,0.10176945255300636,0.07874941979248193,0.05483078469599421,0.047552014618834765,0.0,0.0,0.05087366829941611
O75157,0.0922649264606898,0.006811146865859473,0.03575115268701975,0.04735162759545185,0.01698803352296216,0.04827485974801422,0.016192587630438536,0.020644859933904667,0.027750284159668286,0.07930818467267146,0.025406555143593357,0.025976541741229188,0.14066441470041277,0.11765149716053568,0.03685515369758409,0.10146287753847447,0.0650795333937343,0.08152552448769242,0.0027791038704783047,0.0,0.0112611349895842
O75161,0.04507588443299633,0.006263932615281315,0.05126237466526253,0.09619117586375157,0.020826439714240492,0.040565979006440316,0.04125518565844329,0.01402796160281878,0.06427494642151052,0.0693691319235841,0.015388886238429204,0.02435497675890019,0.08911677457342856,0.08980478065908372,0.13231843487302733,0.08002944290084654,0.0501506708494172,0.0522529656634916,0.008244923693485801,0.0,0.009225131885560347
O75368,0.09875430198667833,0.0,0.03888868005642703,0.19544882679342837,0.02876094096629358,0.03966981400766502,0.0,0.008009421575023105,0.12340685339014155,0.01606065254635584,0.01744232428682996,0.08510470701675639,0.05328948496174823,0.07700380407201192,0.06846044940299145,0.04002051637343705,0.03853733420617786,0.02095409286060263,0.010735693712942057,0.0,0.039452101784489504
O75390,0.057459867436035594,0.004012589452949053,0.05839771309453496,0.09796124726102397,0.014159093290843052,0.04445662603540894,0.03681570077857313,0.013939188206540817,0.14739950965369458,0.07818115367582118,0.02770643140203958,0.06074288006483784,0.03606327222964721,0.0519549146772109,0.08319636736794137,0.05675283434561679,0.059502675513835965,0.02612806580839085,0.017467157257293538,0.0,0.027702712447760288
O75636,0.041466871884726884,0.018561507504118894,0.047405431350779834,0.10415783996190708,0.020735144075429476,0.06298757969161803,0.032788087798254414,0.01090421577159761,0.055071848073596996,0.11776974581162677,0.020463684470419772,0.04014222017624368,0.10780201581172275,0.049329789932811056,0.10376385958098702,0.06657138897125017,0.02000798804521018,0.027989990430257277,0.034824905440602995,0.0,0.017255885216838233
O75874,0.032441417114309076,0.002613102662696393,0.08123195152341071,0.12879186015878252,0.027338753156626764,0.03873203485698214,0.02058613735693776,0.03281276560961714,0.1977165780713659,0.038519641015734615,0.025856929436124096,0.04908365362166253,0.032894818036941435,0.07526405302796646,0.0558802632003568,0.040587705628582445,0.03325681661124398,0.025620620727202358,0.018658191830457534,0.0,0.042112706352999595
O76027,0.04138465879374714,0.002534653867375787,0.07407378720292006,0.11412821276728574,0.016048067388852526,0.03844379956406114,0.024529528162525467,0.016833825666606454,0.08334226066588538,0.046385524269967636,0.027637147211320944,0.040167404300148216,0.0270837331687022,0.14023168689143145,0.11982168580763214,0.0761029206988291,0.05589982517852639,0.024610632307491758,0.006177127149948275,0.0,0.02456351893674195
O95445,0.03950899847249779,0.016402581897549992,0.052399372305393814,0.11654894192006424,0.03909778778980274,0.03696590578599807,0.03968072207418121,0.04896196771267593,0.08172437213132504,0.0838273209692196,0.02868507036635221,0.0499922947049379,0.060587784548723114,0.06831796690316749,0.059520510903900065,0.056921952694299824,0.04234236630634966,0.015269021538631236,0.018922656415916995,0.0,0.04432240455901259
P00338,0.022757807860305283,0.0015209807626463795,0.07841231503045046,0.09964856609843177,0.02081208008795934,0.03862524098755526,0.026306993572378153,0.028472428084062446,0.18760369423350554,0.07742105363722661,0.027664599865177577,0.06503982675992223,0.029702967850491258,0.06753303623359519,0.062134685173818774,0.03298444363959383,0.04295942976508242,0.034522274425158546,0.019149901761418703,0.0,0.03672767417122028
P00450,0.021401518945925645,0.006408912268204885,0.08250323420715862,0.15538079571592114,0.03026884896983593,0.030782256551220046,0.03335838147447608,0.03165452898547699,0.12952075819972425,0.04266140783782556,0.012564521112955007,0.061140081070946733,0.04131301365704487,0.04961212404924604,0.07690811209636482,0.042716545647805845,0.06773367799170917,0.02898964174218231,0.013466214025479638,0.0,0.041615425450496596
P00488,0.0200051928305262,0.0025994605943481085,0.0975148570938017,0.11966362071415033,0.020327191941104338,0.03168593239188608,0.026670924448170416,0.017147889487885697,0.10633282492627576,0.034695365673226106,0.03068374221379557,0.06758087107818954,0.04015246074293182,0.05122137599770145,0.11986499493935195,0.0491683869758178,0.058498729432949655,0.0515578649014574,0.017561900872273096,0.0,0.03706641274415694
P00505,0.05336907245746536,0.0021235274153245556,0.06820926948580226,0.09748656319603437,0.01683845631833842,0.03850850202362501,0.03110580964916587,0.028146848904318983,0.1645481036464331,0.04852924886948342,0.023260676382994075,0.04679921733155028,0.05164405147884064,0.060496842460247995,0.10554889047309997,0.04907192103948882,0.041121147419141066,0.021305342657307123,0.016242668447202294,0.0,0.03564384034413678
P00519,0.062386532089613006,0.005779985941312042,0.04467946596506348,0.1105877545502431,0.017205384186681553,0.04741514246194277,0.022795309981349106,0.01635600843665369,0.1280351825988736,0.0647708967618416,0.01098799304749309,0.03715378136649738,0.09154507574928075,0.04318424419157873,0.09433923525356075,0.09030502545572601,0.05677124377741561,0.03164566324087468,0.00631195796630279,0.0,0.01774411697769512
P00558,0.05752636378171375,0.0019012728903969377,0.08921329338002439,0.12154337053847736,0.02573862445307039,0.04751939165563851,0.010898868867199648,0.015107098112998376,0.23245539495694714,0.03743567870825909,0.023081012595566035,0.09335677450469211,0.04176907265108876,0.027678054433537054,0.04280161487522433,0.04938685304656944,0.027095243626291617,0.03984353601434764,0.010205118514775503,0.0,0.0054433623931817105
P00734,0.04357837291498832,0.014664943503256967,0.07570028396046694,0.14882976565363976,0.024353431171943312,0.03607892596855694,0.02466826741487989,0.017060710490324857,0.08355379186039866,0.06482681095491154,0.010151492988587973,0.044439985471430035,0.04725849164302558,0.06379775967116913,0.12376120496846203,0.048990054405888106,0.05496718646966325,0.034666710453414074,0.013360290109829533,0.0,0.02529151992516166
P00736,0.01918209707123828,0.011080884677106138,0.07482831570292091,0.11650996604713369,0.027474200907189304,0.03535676373967428,0.02769860180842754,0.022719917258633017,0.10331401704966914,0.05802153467318938,0.022615042940583075,0.062413516794000715,0.06745458507112323,0.09835900301622458,0.09811736770952768,0.04322425245484949,0.03659035063794544,0.02366757695557737,0.011219482005336609,0.0,0.040152523479650745
P00738,0.05232175019959248,0.008597943855070919,0.08921578484915164,0.12055946403941978,0.01477891045012353,0.035586839397252844,0.04030475661505245,0.025186225776400777,0.16378646980729905,0.05844947128533885,0.014248156813920049,0.06717754584593942,0.04394648631380692,0.05751398732680581,0.03518348849743252,0.032233804726173064,0.03155529209434565,0.04989055578483304,0.014598571788391513,0.0,0.04486449453365049
P00739,0.04073062480944397,0.007135861626080303,0.0745746530710151,0.09988397420098512,0.017518649992939762,0.02911468480572219,0.04797882291565176,0.023426134525432643,0.15495062662346443,0.0788996985185925,0.016156020707359962,0.0708195528852833,0.043997612043058305,0.059274535103729896,0.042825864805300776,0.037708915822580305,0.035960278518277614,0.045358862302740985,0.01931213781114542,0.0,0.05437248891119553
P00740,0.025353860509710915,0.017619441021953976,0.054722547197022166,0.16365157274006897,0.033406283576007015,0.03243436794933239,0.021520962705339368,0.03876502526175208,0.1163572261602419,0.052943517044910134,0.02232879108482773,0.08909042012280571,0.030081355656426372,0.04510858182377236,0.07460309627146024,0.04465811130060543,0.06124201788891646,0.03812862766534355,0.007671739743621923,0.0,0.03031245427587998
P00742,0.030539799096144207,0.010832069497705156,0.07223716930642844,0.15190288541327604,0.02325498857836989,0.03417591499816113,0.0183620004786671,0.01606509029433534,0.13215565081103717,0.08210790037694514,0.01756792662582079,0.054590056485168896,0.03578463135642022,0.05963910898829311,0.10299345331437404,0.04691726897154283,0.06599511147549787,0.019604204544039154,0.007131114782327605,0.0,0.018143654605446508
P00746,0.09741513002399427,0.014166027657995513,0.0890408601739405,0.06794654325352949,0.0,0.0444581093022522,0.06165193837497266,0.010126996572866953,0.04869510146362976,0.09098876887743564,0.014119792578667165,0.0307656494747738,0.06989196823184132,0.0385890990514757,0.17966859305491817,0.0483055723161008,0.020229739282116903,0.04660835383932071,0.021539509052438024,0.0,0.005792247417730073
P00748,0.04879298589859737,0.016625781863572994,0.03737955998479016,0.09379301630739445,0.02203717312692921,0.03350653556661681,0.053365719879180984,0.0061676897057398004,0.06408266511958761,0.08831160191534923,0.011297629789232778,0.028778769398704763,0.1020468145637729,0.09224430210613002,0.1196783534195898,0.056135192983215204,0.05676499487432441,0.029523713690018136,0.015107792798378584,0.0,0.024359707008873733
P00751,0.01959257670137173,0.010070688832303295,0.07827592868617324,0.11806484680181278,0.016211958044074413,0.04683504810810078,0.026258547515309073,0.020887167626778624,0.13572189173174645,0.04798156477726474,0.01248936856084975,0.047976380095229094,0.05112190504918567,0.07543545995070391,0.09329350797626228,0.06544078828290599,0.04819030451309026,0.029623983639193448,0.01505520184755798,0.0,0.041472881260086254
P01008,0.029132884052926345,0.016767680434684178,0.07962089585991755,0.15783214979520066,0.02105291448771032,0.028264174952739595,0.011139955402643722,0.02706800490538197,0.15399665819579902,0.05864694019536846,0.021135803466371374,0.05304527504982158,0.04353146819828894,0.033529927473046,0.08140461298966499,0.05453140384002853,0.0463902524638409,0.04295528253889214,0.012402014080660379,0.0,0.02755170161701377
P01011,0.04810332576032009,0.009152626871173642,0.08971629410987443,0.1283008751878691,0.026576858648661272,0.02267351756798441,0.03016991813365719,0.01256724567503412,0.11291489686265775,0.10311153441386788,0.029444562145565605,0.04924312633710337,0.037882966111521386,0.07638467058035017,0.08294401982361733,0.04850666743857294,0.053657395152238226,0.020070062352659096,0.006700661697487656,0.0,0.01187877512978476
