,CG,CS,CP,CL,HL,CA,CE,CD,CK,CT,CR,HA,HE,CN,EV,CQ,CV,EL,HK,HV,HQ,EI,HR,HI,HS,ET,CH,CI,ES,CF,HD,EF,HT,EY,EA,HF,CY,CM,ER,EK,CC,EE,HN,HY,EQ,HG,HM,EG,HH,EC,HP,ED,HC,EN,CW,EH,EM,EW,HW,EP,CX,EX
O75368,0.043859649122807015,0.06140350877192982,0.06140350877192982,0.017543859649122806,0.02631578947368421,0.05263157894736842,0.017543859649122806,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.008771929824561403,0.06140350877192982,0.07017543859649122,0.043859649122807015,0.017543859649122806,0.008771929824561403,0.008771929824561403,0.0,0.05263157894736842,0.02631578947368421,0.03508771929824561,0.02631578947368421,0.02631578947368421,0.008771929824561403,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.017543859649122806,0.017543859649122806,0.008771929824561403,0.017543859649122806,0.008771929824561403,0.03508771929824561,0.008771929824561403,0.008771929824561403,0.017543859649122806,0.008771929824561403,0.0,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.0,0.0,0.0,0.008771929824561403,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0
O75390,0.05793991416309013,0.034334763948497854,0.027896995708154508,0.03862660944206009,0.08369098712446352,0.03648068669527897,0.015021459227467811,0.019313304721030045,0.023605150214592276,0.019313304721030045,0.012875536480686695,0.04935622317596566,0.034334763948497854,0.019313304721030045,0.01072961373390558,0.004291845493562232,0.01072961373390558,0.004291845493562232,0.032188841201716736,0.04291845493562232,0.030042918454935622,0.004291845493562232,0.027896995708154508,0.023605150214592276,0.032188841201716736,0.004291845493562232,0.012875536480686695,0.008583690987124463,0.004291845493562232,0.004291845493562232,0.019313304721030045,0.004291845493562232,0.032188841201716736,0.002145922746781116,0.0,0.02145922746781116,0.008583690987124463,0.015021459227467811,0.004291845493562232,0.0,0.002145922746781116,0.002145922746781116,0.023605150214592276,0.027896995708154508,0.002145922746781116,0.015021459227467811,0.017167381974248927,0.004291845493562232,0.019313304721030045,0.0,0.019313304721030045,0.004291845493562232,0.006437768240343348,0.0,0.002145922746781116,0.0,0.0,0.0,0.017167381974248927,0.0,0.0,0.0
O75636,0.11371237458193979,0.06354515050167224,0.07023411371237458,0.06020066889632107,0.016722408026755852,0.030100334448160536,0.03678929765886288,0.030100334448160536,0.016722408026755852,0.013377926421404682,0.033444816053511704,0.016722408026755852,0.013377926421404682,0.033444816053511704,0.020066889632107024,0.023411371237458192,0.020066889632107024,0.04013377926421405,0.0033444816053511705,0.0033444816053511705,0.0033444816053511705,0.006688963210702341,0.006688963210702341,0.0,0.010033444816053512,0.013377926421404682,0.016722408026755852,0.0033444816053511705,0.0033444816053511705,0.016722408026755852,0.006688963210702341,0.020066889632107024,0.0033444816053511705,0.020066889632107024,0.020066889632107024,0.0,0.010033444816053512,0.010033444816053512,0.026755852842809364,0.0033444816053511705,0.020066889632107024,0.010033444816053512,0.006688963210702341,0.0033444816053511705,0.006688963210702341,0.0033444816053511705,0.0,0.010033444816053512,0.006688963210702341,0.006688963210702341,0.0,0.006688963210702341,0.0033444816053511705,0.0,0.013377926421404682,0.010033444816053512,0.006688963210702341,0.016722408026755852,0.0033444816053511705,0.006688963210702341,0.0,0.0
O75874,0.057971014492753624,0.01932367149758454,0.024154589371980676,0.016908212560386472,0.028985507246376812,0.016908212560386472,0.012077294685990338,0.026570048309178744,0.036231884057971016,0.024154589371980676,0.004830917874396135,0.04830917874396135,0.04106280193236715,0.021739130434782608,0.03140096618357488,0.01932367149758454,0.014492753623188406,0.01932367149758454,0.04589371980676329,0.014492753623188406,0.021739130434782608,0.016908212560386472,0.024154589371980676,0.04106280193236715,0.024154589371980676,0.014492753623188406,0.004830917874396135,0.014492753623188406,0.00966183574879227,0.00966183574879227,0.03140096618357488,0.007246376811594203,0.01932367149758454,0.014492753623188406,0.00966183574879227,0.024154589371980676,0.012077294685990338,0.00966183574879227,0.007246376811594203,0.007246376811594203,0.004830917874396135,0.016908212560386472,0.014492753623188406,0.014492753623188406,0.0024154589371980675,0.012077294685990338,0.014492753623188406,0.00966183574879227,0.007246376811594203,0.004830917874396135,0.004830917874396135,0.0024154589371980675,0.0024154589371980675,0.004830917874396135,0.007246376811594203,0.00966183574879227,0.00966183574879227,0.004830917874396135,0.004830917874396135,0.0,0.0,0.0
O76027,0.04057971014492753,0.04057971014492753,0.011594202898550725,0.017391304347826087,0.11594202898550725,0.02318840579710145,0.017391304347826087,0.017391304347826087,0.020289855072463767,0.028985507246376812,0.017391304347826087,0.0782608695652174,0.0463768115942029,0.017391304347826087,0.0,0.020289855072463767,0.011594202898550725,0.0,0.017391304347826087,0.0463768115942029,0.06666666666666667,0.002898550724637681,0.04927536231884058,0.043478260869565216,0.03188405797101449,0.0,0.002898550724637681,0.002898550724637681,0.0,0.005797101449275362,0.043478260869565216,0.0,0.03188405797101449,0.0,0.0,0.02608695652173913,0.002898550724637681,0.008695652173913044,0.002898550724637681,0.0,0.002898550724637681,0.0,0.011594202898550725,0.017391304347826087,0.0,0.011594202898550725,0.005797101449275362,0.0,0.011594202898550725,0.0,0.014492753623188406,0.0,0.008695652173913044,0.0,0.002898550724637681,0.0,0.0,0.0,0.002898550724637681,0.0,0.0,0.0
O95445,0.05319148936170213,0.047872340425531915,0.05851063829787234,0.047872340425531915,0.010638297872340425,0.026595744680851064,0.026595744680851064,0.031914893617021274,0.015957446808510637,0.031914893617021274,0.015957446808510637,0.005319148936170213,0.031914893617021274,0.02127659574468085,0.010638297872340425,0.026595744680851064,0.010638297872340425,0.05319148936170213,0.015957446808510637,0.010638297872340425,0.0,0.026595744680851064,0.0,0.0,0.010638297872340425,0.02127659574468085,0.015957446808510637,0.02127659574468085,0.005319148936170213,0.02127659574468085,0.0,0.026595744680851064,0.010638297872340425,0.02127659574468085,0.031914893617021274,0.005319148936170213,0.015957446808510637,0.010638297872340425,0.026595744680851064,0.010638297872340425,0.015957446808510637,0.015957446808510637,0.0,0.0,0.015957446808510637,0.0,0.0,0.015957446808510637,0.005319148936170213,0.005319148936170213,0.0,0.005319148936170213,0.010638297872340425,0.02127659574468085,0.005319148936170213,0.010638297872340425,0.02127659574468085,0.010638297872340425,0.0,0.005319148936170213,0.0,0.0
P00338,0.04216867469879518,0.02108433734939759,0.015060240963855422,0.024096385542168676,0.06325301204819277,0.018072289156626505,0.015060240963855422,0.02710843373493976,0.030120481927710843,0.024096385542168676,0.012048192771084338,0.03313253012048193,0.03614457831325301,0.02108433734939759,0.05120481927710843,0.018072289156626505,0.012048192771084338,0.02710843373493976,0.045180722891566265,0.0391566265060241,0.018072289156626505,0.02710843373493976,0.02108433734939759,0.03614457831325301,0.030120481927710843,0.006024096385542169,0.009036144578313253,0.006024096385542169,0.02108433734939759,0.006024096385542169,0.02108433734939759,0.0030120481927710845,0.012048192771084338,0.0,0.0030120481927710845,0.012048192771084338,0.006024096385542169,0.0030120481927710845,0.0,0.009036144578313253,0.009036144578313253,0.0030120481927710845,0.02108433734939759,0.018072289156626505,0.0,0.018072289156626505,0.018072289156626505,0.018072289156626505,0.006024096385542169,0.0030120481927710845,0.009036144578313253,0.006024096385542169,0.0030120481927710845,0.0030120481927710845,0.0,0.006024096385542169,0.006024096385542169,0.0030120481927710845,0.015060240963855422,0.009036144578313253,0.0,0.0
P00450,0.0676056338028169,0.03943661971830986,0.03943661971830986,0.028169014084507043,0.005633802816901409,0.02535211267605634,0.03568075117370892,0.046948356807511735,0.028169014084507043,0.03286384976525822,0.020657276995305163,0.003755868544600939,0.020657276995305163,0.03568075117370892,0.03474178403755868,0.013145539906103286,0.023474178403755867,0.03568075117370892,0.009389671361502348,0.0009389671361502347,0.004694835680751174,0.027230046948356807,0.0009389671361502347,0.006572769953051643,0.004694835680751174,0.03286384976525822,0.01596244131455399,0.020657276995305163,0.013145539906103286,0.015023474178403756,0.009389671361502348,0.027230046948356807,0.004694835680751174,0.03943661971830986,0.018779342723004695,0.006572769953051643,0.016901408450704224,0.006572769953051643,0.01596244131455399,0.024413145539906103,0.007511737089201878,0.01971830985915493,0.006572769953051643,0.003755868544600939,0.013145539906103286,0.0,0.0009389671361502347,0.004694835680751174,0.007511737089201878,0.006572769953051643,0.0028169014084507044,0.006572769953051643,0.0,0.007511737089201878,0.003755868544600939,0.015023474178403756,0.01596244131455399,0.013145539906103286,0.0009389671361502347,0.004694835680751174,0.0,0.0
P00488,0.05191256830601093,0.03825136612021858,0.03825136612021858,0.02185792349726776,0.015027322404371584,0.020491803278688523,0.030054644808743168,0.045081967213114756,0.02459016393442623,0.023224043715846996,0.030054644808743168,0.01092896174863388,0.017759562841530054,0.03961748633879782,0.0546448087431694,0.01912568306010929,0.0273224043715847,0.028688524590163935,0.006830601092896175,0.015027322404371584,0.004098360655737705,0.03551912568306011,0.00819672131147541,0.00546448087431694,0.00819672131147541,0.030054644808743168,0.006830601092896175,0.01092896174863388,0.01639344262295082,0.00819672131147541,0.006830601092896175,0.0273224043715847,0.00819672131147541,0.01912568306010929,0.01912568306010929,0.00819672131147541,0.01366120218579235,0.006830601092896175,0.023224043715846996,0.020491803278688523,0.006830601092896175,0.01912568306010929,0.004098360655737705,0.006830601092896175,0.012295081967213115,0.006830601092896175,0.00546448087431694,0.009562841530054645,0.00273224043715847,0.00273224043715847,0.00273224043715847,0.012295081967213115,0.00273224043715847,0.01092896174863388,0.006830601092896175,0.009562841530054645,0.015027322404371584,0.01092896174863388,0.00273224043715847,0.004098360655737705,0.0,0.0
P00505,0.053488372093023255,0.03255813953488372,0.027906976744186046,0.030232558139534883,0.03488372093023256,0.04186046511627907,0.013953488372093023,0.03255813953488372,0.037209302325581395,0.023255813953488372,0.01627906976744186,0.053488372093023255,0.03488372093023256,0.02558139534883721,0.013953488372093023,0.009302325581395349,0.020930232558139535,0.013953488372093023,0.030232558139534883,0.030232558139534883,0.020930232558139535,0.0069767441860465115,0.030232558139534883,0.03488372093023256,0.018604651162790697,0.009302325581395349,0.009302325581395349,0.013953488372093023,0.004651162790697674,0.009302325581395349,0.011627906976744186,0.020930232558139535,0.01627906976744186,0.0069767441860465115,0.0069767441860465115,0.018604651162790697,0.01627906976744186,0.01627906976744186,0.0069767441860465115,0.0,0.0069767441860465115,0.0,0.009302325581395349,0.004651162790697674,0.011627906976744186,0.023255813953488372,0.0069767441860465115,0.0069767441860465115,0.011627906976744186,0.0069767441860465115,0.01627906976744186,0.004651162790697674,0.002325581395348837,0.002325581395348837,0.004651162790697674,0.004651162790697674,0.004651162790697674,0.002325581395348837,0.009302325581395349,0.004651162790697674,0.0,0.0
P00519,0.06902654867256637,0.08849557522123894,0.07610619469026549,0.046902654867256637,0.023893805309734513,0.06460176991150443,0.05132743362831858,0.02920353982300885,0.05663716814159292,0.04336283185840708,0.04247787610619469,0.018584070796460177,0.022123893805309734,0.02743362831858407,0.01504424778761062,0.023008849557522124,0.024778761061946902,0.01415929203539823,0.011504424778761062,0.01504424778761062,0.004424778761061947,0.007964601769911504,0.006194690265486726,0.008849557522123894,0.01415929203539823,0.008849557522123894,0.01504424778761062,0.012389380530973451,0.0035398230088495575,0.01327433628318584,0.007079646017699115,0.004424778761061947,0.005309734513274336,0.008849557522123894,0.002654867256637168,0.007964601769911504,0.010619469026548672,0.009734513274336283,0.007964601769911504,0.004424778761061947,0.007079646017699115,0.006194690265486726,0.006194690265486726,0.007079646017699115,0.0017699115044247787,0.002654867256637168,0.004424778761061947,0.006194690265486726,0.0035398230088495575,0.002654867256637168,0.0017699115044247787,0.0008849557522123894,0.002654867256637168,0.0017699115044247787,0.005309734513274336,0.002654867256637168,0.0017699115044247787,0.0035398230088495575,0.002654867256637168,0.0017699115044247787,0.0,0.0
P00558,0.06474820143884892,0.03117505995203837,0.019184652278177457,0.023980815347721823,0.045563549160671464,0.03357314148681055,0.016786570743405275,0.023980815347721823,0.03597122302158273,0.014388489208633094,0.014388489208633094,0.05755395683453238,0.04316546762589928,0.0407673860911271,0.0407673860911271,0.002398081534772182,0.023980815347721823,0.02158273381294964,0.05515587529976019,0.02877697841726619,0.004796163069544364,0.023980815347721823,0.007194244604316547,0.014388489208633094,0.02158273381294964,0.011990407673860911,0.009592326139088728,0.007194244604316547,0.004796163069544364,0.014388489208633094,0.02158273381294964,0.007194244604316547,0.014388489208633094,0.002398081534772182,0.007194244604316547,0.016786570743405275,0.002398081534772182,0.007194244604316547,0.004796163069544364,0.009592326139088728,0.007194244604316547,0.004796163069544364,0.009592326139088728,0.004796163069544364,0.007194244604316547,0.016786570743405275,0.011990407673860911,0.014388489208633094,0.0,0.0,0.014388489208633094,0.009592326139088728,0.009592326139088728,0.004796163069544364,0.007194244604316547,0.002398081534772182,0.014388489208633094,0.002398081534772182,0.0,0.007194244604316547,0.0,0.0
P00734,0.0594855305466238,0.04501607717041801,0.04340836012861737,0.04340836012861737,0.014469453376205787,0.03697749196141479,0.05627009646302251,0.04501607717041801,0.027331189710610933,0.04180064308681672,0.04823151125401929,0.01929260450160772,0.014469453376205787,0.03536977491961415,0.027331189710610933,0.01929260450160772,0.02572347266881029,0.024115755627009645,0.011254019292604502,0.006430868167202572,0.014469453376205787,0.017684887459807074,0.008038585209003215,0.00482315112540193,0.00482315112540193,0.011254019292604502,0.014469453376205787,0.012861736334405145,0.011254019292604502,0.017684887459807074,0.00964630225080386,0.008038585209003215,0.00482315112540193,0.011254019292604502,0.011254019292604502,0.008038585209003215,0.017684887459807074,0.00482315112540193,0.014469453376205787,0.008038585209003215,0.022508038585209004,0.011254019292604502,0.001607717041800643,0.00482315112540193,0.008038585209003215,0.0,0.0,0.01929260450160772,0.001607717041800643,0.012861736334405145,0.003215434083601286,0.001607717041800643,0.006430868167202572,0.003215434083601286,0.00964630225080386,0.00482315112540193,0.00964630225080386,0.00964630225080386,0.003215434083601286,0.006430868167202572,0.0,0.0
P00736,0.06382978723404255,0.03687943262411347,0.05531914893617021,0.03404255319148936,0.0070921985815602835,0.024113475177304965,0.04113475177304964,0.03971631205673759,0.02553191489361702,0.01702127659574468,0.02553191489361702,0.0028368794326241137,0.00851063829787234,0.03546099290780142,0.03404255319148936,0.04113475177304964,0.01276595744680851,0.04113475177304964,0.00425531914893617,0.00425531914893617,0.0014184397163120568,0.032624113475177303,0.0,0.0014184397163120568,0.0,0.03404255319148936,0.01702127659574468,0.009929078014184398,0.01702127659574468,0.015602836879432624,0.0028368794326241137,0.03404255319148936,0.0014184397163120568,0.029787234042553193,0.015602836879432624,0.0,0.02127659574468085,0.009929078014184398,0.024113475177304965,0.02127659574468085,0.015602836879432624,0.01276595744680851,0.0028368794326241137,0.0014184397163120568,0.015602836879432624,0.0,0.0028368794326241137,0.02269503546099291,0.0014184397163120568,0.019858156028368795,0.0014184397163120568,0.014184397163120567,0.0028368794326241137,0.00851063829787234,0.0028368794326241137,0.0070921985815602835,0.0070921985815602835,0.00851063829787234,0.0028368794326241137,0.005673758865248227,0.0,0.0
